Reference, Value, Footprint, Datasheet, Cost, Description, Digi-Key_PN, MPN, Manufacturer, Field4, Field5, Field6, Package, Category, DK_Datasheet_Link, DK_Detail_Page, Family, Status
"TP6","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP5","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP4","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP7","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP10","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP9","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP8","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP11","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP3","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP2","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"MK1","ICS-41350","Shio:MIC_ICS-41350","https://invensense.tdk.com/wp-content/uploads/2016/02/DS-000047-ICS-41350-v1.1.pdf?ref_disty=digikey","1.30 USD","Bottom Port PDM Low Power muti-Mode Microphone with high AOP Mode","1428-1064-1-ND","ICS-41350","TDK-InvenSense","","","","","","","","",""
"TP16","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP15","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP1","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP17","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"U3","NRF52840-CKAA-R7","Shio:BGA94N35P10X10_360X354X51N","https://www.mouser.com/datasheet/2/297/nRF52840_PS_v1.1-1623672.pdf","","","","NRF52840-CKAA-R7","Nordic","Nordic","0.514mm","IPC7351B","WLCSP-94","","","","",""
"R11","NO_STUFF","Resistor_SMD:R_0402_1005Metric","~"
"C19","12pF","Capacitor_SMD:C_0201_0603Metric","https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM0335C1E120GA01-01.pdf","","12pF ±2% 25V Ceramic Capacitor C0G, NP0 0201 (0603 Metric)","490-11967-1-ND","GRM0335C1E120GA01D","Murata Electronics","","","","","","","","",""
"R7","0R","Resistor_SMD:R_0402_1005Metric","~","","","311-0.0LRCT-ND","RC0402FR-070RL","Yageo","","","","","","","","",""
"L3","10uH","Inductor_SMD:L_0603_1608Metric","https://product.tdk.com/info/en/catalog/datasheets/inductor_commercial_decoupling_mlz1608_en.pdf?ref_disty=digikey","","10µH Shielded Multilayer Inductor 300mA 600mOhm 0603 (1608 Metric)","445-6755-1-ND","MLZ1608N100LT000","TDK Corporation","","","","","","","","",""
"C6","100nF","Capacitor_SMD:C_0201_0603Metric","~","","Capacitor, 0201, X7R, ±10%","1276-1013-1-ND","CL03A104KQ3NNNC","Samsung Electro-Mechanics","","","","","","","","",""
"C1","1uF","Capacitor_SMD:C_0402_1005Metric","~","","Capacitor, 0402, X7R, ±10%","490-13339-1-ND","GRM155R70J105KA12J","Murata Electronics","","","","","","","","",""
"C2","47nF","Capacitor_SMD:C_0201_0603Metric","~","","Capacitor, 0201, X7R, ±10%","1276-1336-1-ND","CL03A473KQ3NNNC","Samsung Electro-Mechanics","","","","","","","","",""
"C3","4.7uF","Capacitor_SMD:C_0402_1005Metric","~","","Capacitor, 0402, X5R, ±10%","1276-1480-1-ND","CL05A475KP5NRNC","Samsung Electro-Mechanics","","","","","","","","",""
"L2","15nH","Inductor_SMD:L_0201_0603Metric","https://search.murata.co.jp/Ceramy/image/img/P02/JELF243C-0015.pdf","","15nH Unshielded Thick Film Inductor 250mA 700mOhm Max 0201 (0603 Metric)","490-5570-1-ND","LQP03TN15NJ02D","Murata Electronics","","","","","","","","",""
"C10","820pF","Capacitor_SMD:C_0201_0603Metric","~","","Capacitor, 0201, X7R, ±10%","490-16368-1-ND","GRM0335C1E821JA01D","Murata Electronics","","","","","","","","",""
"Y3","32MHz","Crystal:Crystal_SMD_2016-4Pin_2.0x1.6mm","https://www.jauch.com/downloadfile/5887341fd9d6d_e24753b87ed34902e36f/jxs21wa_190403_online.pdf","","32MHz ±10ppm Crystal 8pF 50 Ohms 4-SMD, No Lead","1908-1284-1-ND","Q 32,0-JXS21-8-10/10-FU-WA-LF","Jauch Quartz","","","","","","","","",""
"R25","0R","Resistor_SMD:R_0201_0603Metric","~","","RES SMD 0 OHM JUMPER 1/20W 0201","311-0.0NCT-ND","RC0201JR-070RL","Yageo","","","","","","","","",""
"R23","0R","Resistor_SMD:R_0201_0603Metric","~","","RES SMD 0 OHM JUMPER 1/20W 0201","311-0.0NCT-ND","RC0201JR-070RL","Yageo","","","","","","","","",""
"R22","0R","Resistor_SMD:R_0201_0603Metric","~","","RES SMD 0 OHM JUMPER 1/20W 0201","311-0.0NCT-ND","RC0201JR-070RL","Yageo","","","","","","","","",""
"R21","0R","Resistor_SMD:R_0201_0603Metric","~","","RES SMD 0 OHM JUMPER 1/20W 0201","311-0.0NCT-ND","RC0201JR-070RL","Yageo","","","","","","","","",""
"R20","0R","Resistor_SMD:R_0201_0603Metric","~","","RES SMD 0 OHM JUMPER 1/20W 0201","311-0.0NCT-ND","RC0201JR-070RL","Yageo","","","","","","","","",""
"R19","0R","Resistor_SMD:R_0201_0603Metric","~","","RES SMD 0 OHM JUMPER 1/20W 0201","311-0.0NCT-ND","RC0201JR-070RL","Yageo","","","","","","","","",""
"TP14","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP13","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP12","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"TP18","TestPoint","TestPoint:TestPoint_Pad_D0.5mm","~"
"S1","B3U-1000P","digikey-footprints:Switch_Tactile_SMD_B3U-1000P","https://omronfs.omron.com/en_US/ecb/products/pdf/en-b3u.pdf","","SWITCH TACTILE SPST-NO 0.05A 12V","SW1020CT-ND","B3U-1000P","Omron Electronics Inc-EMC Div","","","","","Switches","https://omronfs.omron.com/en_US/ecb/products/pdf/en-b3u.pdf","/product-detail/en/omron-electronics-inc-emc-div/B3U-1000P/SW1020CT-ND/1534357","Tactile Switches","Active"
"R9","220R","Resistor_SMD:R_0201_0603Metric","~","","Resistor, ±1%, 0.05W","311-220NCT-ND","RC0201JR-07220RL","Yageo","","","","","","","","",""
"R8","220R","Resistor_SMD:R_0201_0603Metric","~","","Resistor, ±1%, 0.05W","311-220NCT-ND","RC0201JR-07220RL","Yageo","","","","","","","","",""
"D1","LED1 RED","LED_SMD:LED_0402_1005Metric","~","","","350-4447-1-ND","","","","","","","","","","",""
"D2","LED2 ORG","LED_SMD:LED_0402_1005Metric","~","","","350-4448-1-ND","","","","","","","","","","",""
"C12","1uF","Capacitor_SMD:C_0402_1005Metric","~","","Capacitor, 0402, X7R, ±10%","490-13339-1-ND","GRM155R70J105KA12J","Murata Electronics","","","","","","","","",""
"C13","100nF","Capacitor_SMD:C_0201_0603Metric","https://search.murata.co.jp/Ceramy/image/img/A01X/G101/ENG/GRM033C71C104KE14-01.pdf","","0.1µF ±10% 16V Ceramic Capacitor X7S 0201 (0603 Metric)","490-10387-1-ND","GRM033C71C104KE14D","Murata Electronics","","","","","","","","",""
"J1","10118193-0001LF","digikey-footprints:USB_Micro_B_Female_10118193-0001LF","http://www.amphenol-icc.com/media/wysiwyg/files/drawing/10118193.pdf","","CONN RCPT USB2.0 MICRO B SMD R/A","609-4616-1-ND","10118193-0001LF","Amphenol ICC (FCI)","","","","","Connectors, Interconnects","http://www.amphenol-icc.com/media/wysiwyg/files/drawing/10118193.pdf","/product-detail/en/amphenol-icc-fci/10118193-0001LF/609-4616-1-ND/2785380","USB, DVI, HDMI Connectors","Active"
